canonical_smiles,MW,cLogP,HBD,HBA,TPSA,QED,SA_score,scaffold,has_hydroxyl,has_amine,has_carbonyl,has_amide,has_halogen_F,has_halogen_Cl,has_halogen_Br,has_aromatic_ring,has_piperidine,has_piperazine,has_morpholine
O=[N+]([O-])c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,333.31100000000004,2.8381000000000007,1,7,111.14,0.45124866345835496,2.5621894869669486,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,False,True,False,False,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(Nc2cc(-c3ccc([N+](=O)[O-])cc3)[nH]n2)cc1,359.367,2.3759000000000006,3,6,144.01,0.4710153883929621,2.2205936537590603,c1ccc(Nc2cc(-c3ccccc3)[nH]n2)cc1,False,True,False,False,False,False,False,True,False,False,False
Nc1ccc(-c2cc(Nc3ccc(S(N)(=O)=O)cc3)[nH]n2)cc1,329.385,2.0499,4,5,126.88999999999997,0.5447916495594595,2.3268353942756086,c1ccc(Nc2cc(-c3ccccc3)n[nH]2)cc1,False,True,False,False,False,False,False,True,False,False,False
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,466.5410000000003,4.354000000000003,2,4,69.45,0.4058424794083466,4.953655653774268,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC[C@H]3O1,False,True,True,True,False,False,False,True,False,False,False
CC(=O)NC1CN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,423.4960000000002,3.4368200000000018,2,6,87.97000000000001,0.6315804358141601,2.7563201615630426,c1cc(-c2cnc[nH]2)nc(Nc2ccc(N3CCC3)cc2)n1,False,True,True,True,True,False,False,True,False,False,False
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCCOCCO)cc1,460.53700000000026,1.9886000000000004,4,8,129.65,0.28380357070030204,2.827774057967135,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccccc1,True,True,True,True,False,False,False,True,False,False,False
CC[C@@H](C)Oc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(N)c1C=O,365.41500000000013,1.4396000000000002,3,8,150.29,0.623581136468043,3.1131074745168146,c1ccc(Nc2ncccn2)cc1,False,True,True,False,False,False,False,True,False,False,False
O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cn3)nc12,516.6500000000004,3.2737000000000016,2,8,100.44000000000001,0.5451342341783468,3.6704664033609813,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cn3)nc12,False,True,True,True,False,False,False,True,True,False,True
Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)ncc2F)n1C(C)C,469.5400000000002,4.075220000000003,2,6,87.97,0.5658536505803158,2.7801878940424505,O=C(NC1CCNCC1)c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,True,True,True,False,False,True,True,False,False
CN1CCN(c2cccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,418.5050000000003,1.5699999999999996,2,7,105.19999999999999,0.6625200810088372,2.684334127111473,c1cc(Nc2ncc3c(n2)-c2[nH]ncc2CC3)cc(N2CCNCC2)c1,False,True,True,True,False,False,False,True,False,True,False
COCCOCCOCCOCCN(C)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,576.6970000000001,3.0181000000000013,2,10,128.32,0.19533551420579584,3.0599231441372314,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,366.40600000000006,2.1822999999999997,2,6,115.27,0.5719011043903953,2.365150720232892,c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,False,True,False,False,False,False,False,True,False,False,False
Cc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@@H]3CCO)nc12,382.4680000000003,2.0245200000000003,2,6,92.63,0.5005436909062704,3.5087020685734744,c1c[nH+]cc(CNc2cc(N3CCCCC3)nc3ccnn23)c1,True,True,False,False,False,False,False,True,True,False,False
COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,430.53400000000016,2.8977200000000005,2,7,111.02999999999999,0.5021777703664401,2.56479546130962,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,False,False,False,False,False,True,False,False,False
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@@H]3CCO)nc12,396.4950000000003,2.2785000000000006,2,6,92.63,0.4701697526686685,3.5147624979350898,c1c[nH+]cc(CNc2cc(N3CCCCC3)nc3ccnn23)c1,True,True,False,False,False,False,False,True,True,False,False
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,396.4950000000003,2.2785000000000006,2,6,92.63,0.4701697526686685,3.5147624979350898,c1c[nH+]cc(CNc2cc(N3CCCCC3)nc3ccnn23)c1,True,True,False,False,False,False,False,True,True,False,False
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(C3CCCC[C@H]3CCO)nc12,395.5070000000003,3.193400000000002,2,5,89.39,0.47366330392107014,3.8596663291550435,c1c[nH+]cc(CNc2cc(C3CCCCC3)nc3ccnn23)c1,True,True,False,False,False,False,False,True,False,False,False
NCCCn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,363.4250000000001,1.6299999999999992,3,6,124.74000000000001,0.6111916337718877,2.61890525177885,c1ccc(Nc2ncc3c(n2)-c2[nH]ncc2CC3)cc1,False,True,True,True,False,False,False,True,False,False,False
CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,429.9520000000003,3.8142000000000023,2,4,88.91000000000001,0.7727893378110231,3.7538007150972845,O=C(Nc1cc(-c2cnn3c2CCC3)ccn1)C1CCCCC1,False,False,True,True,False,True,False,True,False,False,False
O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12,432.53200000000027,2.3823,3,7,100.0,0.5842845755931495,3.5979673234367535,O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(N4CCNCC4)cn3)nc12,False,True,True,True,False,False,False,True,False,True,False
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(OCC2CCCCC2)c1N=O,406.4680000000003,2.8068,3,9,162.64999999999998,0.5908643977358338,2.694477651770745,c1ccc(Nc2nccc(OCC3CCCCC3)n2)cc1,False,True,False,False,False,False,False,True,False,False,False
COCc1cc(C(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)[nH]n2)n(C)n1,404.47100000000006,2.3125999999999998,3,6,123.15999999999998,0.6506771406942764,3.6358977699364843,O=C(Nc1cc(C2CCCC2)[nH]n1)c1ccn[nH]1,False,False,True,True,False,False,False,False,False,False,False
CC(C)Cc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,372.4500000000001,2.3007999999999997,3,5,113.64999999999998,0.6988053432306995,2.5807333356175075,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
CC(C)=Cc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,370.4340000000001,2.525499999999999,3,5,113.64999999999998,0.717603536252837,2.722085258694431,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncccc4c32)cc1,366.4020000000001,2.2873,3,5,114.17999999999999,0.6154518929235094,2.4012236682578383,O=C1Nc2ccc3ncccc3c2/C1=C/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4ncccc4c32)cc1,367.3900000000001,1.6504999999999999,3,6,126.54,0.6067983099278363,2.516479801313972,O=C1Nc2ccc3ncccc3c2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
COc1cccc(OC)c1CNC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,509.5440000000002,2.0494999999999997,4,8,161.20999999999998,0.33793665698669445,2.624919790346775,O=C1Nc2ccc(C(=O)NCc3ccccc3)cc2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
CC(C)CC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,399.4720000000001,2.9678999999999993,3,5,118.35999999999999,0.5096911095150761,2.4284103418654617,O=C1Nc2ccccc2/C1=C/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,394.36300000000006,1.217999999999999,3,7,145.98999999999998,0.6027885397158542,2.4521554836675428,O=C(c1ccccc1)n1cnc(Nc2ccccc2)n1,False,True,True,False,True,False,False,True,False,False,False
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCO)cc3)n2)n1C(C)C,380.4520000000001,2.69512,3,6,104.96000000000001,0.5820293655849209,2.4553195212936263,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,True,True,True,True,False,False,False,True,False,False,False
Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F)n1C(C)C,400.4330000000001,3.953020000000003,1,5,75.94,0.7017913631220895,2.7065572292135336,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,True,True,True,False,False,True,False,False,False
CN[C@H]1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,437.52300000000025,3.546020000000002,2,6,87.97000000000001,0.6133120916033137,3.143810967161448,O=C(c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1)N1CCCC1,False,True,True,True,True,False,False,True,False,False,False
C[C@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,428.3560000000001,3.5894700000000026,4,7,110.99000000000001,0.5597870262122403,3.461610631345313,c1ccc(Nc2ncccn2)cc1,True,True,False,False,False,False,True,True,False,False,False
O=C(Nc1n[nH]c2nc(-c3ccc(O)c(Cl)c3)ccc12)C1CC1,328.7590000000001,3.3324000000000007,3,4,90.9,0.6874186817919911,2.4352039149856672,O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,True,False,True,True,False,True,False,True,False,False,False
N#Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,313.32400000000007,2.8015800000000004,1,6,91.79,0.6250388767170548,2.544028903664991,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,False,True,False,False,False,False,False,True,False,False,False
FC(F)(F)c1cnc(Nc2ccc3[nH]cnc3c2)nc1Nc1ccccc1Cl,404.78300000000013,5.5123000000000015,3,5,78.52000000000001,0.4175966607132624,2.5318606215857393,c1ccc(Nc2ccnc(Nc3ccc4[nH]cnc4c3)n2)cc1,False,True,False,False,True,True,False,True,False,False,False
O=C(Nc1n[nH]c2nc(-c3ccc(O)c(Br)c3)ccc12)C1CC1,373.21000000000015,3.4415000000000004,3,4,90.9,0.6560527907285337,2.5100711339205795,O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,True,False,True,True,False,False,True,True,False,False,False
C[C@H](O)[C@@H](C)Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,414.32900000000006,3.199370000000001,4,7,110.99,0.5778899060382321,3.6089170523376115,c1ccc(Nc2ncccn2)cc1,True,True,False,False,False,False,True,True,False,False,False
CC[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(C#N)c(Cl)c1,454.9620000000002,3.811580000000003,2,6,103.17000000000002,0.7115371130785223,3.2891427397367003,O=C(NCc1ccccc1)N1CCc2cnc(NC3CCOCC3)nc2C1,False,True,True,True,False,True,False,True,False,False,False
CN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)cc2)CC1,418.5050000000002,1.5699999999999994,2,7,105.19999999999999,0.6625200810088373,2.6412305834641074,c1cc(N2CCNCC2)ccc1Nc1ncc2c(n1)-c1[nH]ncc1CC2,False,True,True,True,False,False,False,True,False,True,False
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,320.35600000000017,1.8182,2,5,98.72000000000001,0.766702711684713,2.469626783923129,c1ccc(Nc2ncc3c(n2)-c2[nH]ncc2CC3)cc1,False,True,True,True,False,False,False,True,False,False,False
C[C@@H](NC(=O)N1CCc2cnc(N[C@H]3CCO[C@@H](CO)C3)nc2C1)c1ccc(Cl)c(Cl)c1,480.3960000000003,3.5641000000000025,3,6,99.61000000000001,0.6054820385988293,3.6954694903208765,O=C(NCc1ccccc1)N1CCc2cnc(NC3CCOCC3)nc2C1,True,True,True,True,False,True,False,True,False,False,False
C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCNC2=O)cc1,339.39900000000006,2.5589000000000004,3,3,90.12,0.7818169248368421,3.015065032989826,O=C(Cc1ccc(N2CCNC2=O)cc1)Nc1cc(C2CC2)[nH]n1,False,False,True,True,False,False,False,True,False,False,False
Cc1ncc(-c2nc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)ncc2F)n1C(C)C,443.5020000000001,3.542620000000003,2,6,87.97,0.5537631499889353,2.733545833305028,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,True,True,True,False,False,True,False,False,False
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,451.5500000000002,3.888220000000003,1,6,79.18,0.612663098089647,3.1530523102974124,O=C(c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1)N1CCCC1,False,True,True,True,True,False,False,True,False,False,False
CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CCCC3)n2)cc1,376.46400000000017,3.8668200000000033,2,5,84.73,0.7061024594823802,2.4640793395344573,c1ccc(Nc2nccc(-c3cncn3C3CCCC3)n2)cc1,False,True,True,True,False,False,False,True,False,False,False
COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(F)c(C#C[C@@H]3CCCN3)c21,351.38100000000014,2.7586000000000004,3,3,66.15,0.5757582001552121,3.7016728680753284,O=C1Nc2cccc(C#C[C@@H]3CCCN3)c2/C1=C/c1ccc[nH]1,False,True,True,True,True,False,False,True,False,False,False
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3)ncc2F)n1C(C)C,451.5500000000002,3.889820000000003,1,6,79.18,0.6341157485141544,2.6383442712045717,O=C(c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1)N1CCCNCC1,False,True,True,True,True,False,False,True,False,False,False
Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)cc3)ncc2F)n1C(C)C,382.4430000000001,3.813920000000003,1,5,75.94,0.7260792256615411,2.5666884637435814,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,True,True,True,False,False,True,False,False,False
C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2Cc3ccccc3C2=O)cc1,386.4550000000001,4.189700000000003,2,3,78.09,0.6901267824900046,2.9294684558326143,O=C(Cc1ccc(N2Cc3ccccc3C2=O)cc1)Nc1cc(C2CC2)[nH]n1,False,False,True,True,False,False,False,True,False,False,False
C/C(Nc1ccc(S(N)(=O)=O)cc1)=C1/C(=O)Nc2ccc(-c3cnco3)cc21,396.4280000000001,2.784200000000001,3,6,127.32,0.5820319567093475,2.619796054886617,O=C1Nc2ccc(-c3cnco3)cc2C1=CNc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,313.324,2.8015800000000004,1,6,91.79,0.6250388767170548,2.5858754908805928,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,False,True,False,False,False,False,False,True,False,False,False
CN[C@H]1CCN(C(=O)c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)C1,419.5330000000002,3.4069200000000013,2,6,87.97000000000001,0.6366605952533151,3.0430378934028752,O=C(c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1)N1CCCC1,False,True,True,True,False,False,False,True,False,False,False
O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C1/Nc2ccc(O)cc2/C1=N\O,338.27900000000005,2.2676,4,7,137.09,0.2068743138591991,2.9604529944184,N=C1/C(=C2/C(=O)Nc3ccccc32)Nc2ccccc21,True,True,True,True,False,False,False,True,False,False,False
CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1Cl,542.8910000000003,3.8209000000000017,3,7,117.65,0.4333011354816165,2.8967650267520284,c1ccc(Nc2cc(NC3CCCCC3)nc3ccnn23)cc1,False,True,False,False,False,True,True,True,False,False,False
COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,373.3900000000001,1.5256999999999996,3,6,127.58999999999997,0.5507342771966784,2.277023720232892,O=C1Nc2ccccc2/C1=C/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4cccnc4)cc32)cc1,450.4800000000002,1.4272999999999998,4,7,155.64,0.41637318601094775,2.5195269156841853,O=C1Nc2ccc(C(=O)NCc3cccnc3)cc2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4[nH]nc(Cl)c4c32)cc1,390.8120000000001,1.6320000000000001,4,6,142.32999999999998,0.5025233303490172,2.918141396734473,O=C1Nc2ccc3[nH]ncc3c2/C1=N/Nc1ccccc1,False,True,True,True,False,True,False,True,False,False,False
Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,421.5300000000002,2.8580000000000005,2,6,103.13,0.5273865559203794,3.635406380121914,O=C(NC1CCCCC1)c1cc(-c2cnn3cc(-c4cn[nH]c4)cnc23)cs1,False,True,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(-c4cnco4)cc32)cc1,383.3890000000001,1.7573,3,7,139.68,0.5865693770049644,2.7436872005992594,O=C1Nc2ccc(-c3cnco3)cc2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
CC(C)c1c2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2nn1C,446.53400000000016,3.841000000000002,2,7,83.78999999999999,0.4818652686394648,2.9625343247503473,c1cc(-c2ccc3n[nH]cc3c2)nc(Nc2ccc(N3CCNCC3)cn2)n1,False,True,False,False,True,False,False,True,False,True,False
CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4[nH]ccc34)cc2)CC1,431.50400000000013,2.4242999999999997,4,7,117.85999999999999,0.3702812337181308,2.789680236667621,O=C(Nc1ccc(CN2CCNCC2)cc1)c1n[nH]cc1Nc1ncnc2[nH]ccc12,False,True,True,True,False,False,False,True,False,True,False
NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc(-c4cnco4)cc32)cc1,382.4010000000001,2.3941,3,6,127.32,0.5946714242124717,2.590349138661198,O=C1Nc2ccc(-c3cnco3)cc2/C1=C/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
CC(C)c1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,358.4230000000001,2.2257,3,5,113.64999999999998,0.727184435187834,2.526922808082997,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,372.4310000000001,2.3487999999999998,3,6,114.17999999999999,0.6107255292471006,2.671135743218896,O=C1Nc2ccc3ncsc3c2C1=CNc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,372.4310000000001,2.3487999999999998,3,6,114.17999999999999,0.6107255292471006,2.671135743218896,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
CC(C)c1c2cc(-c3ccnc(Nc4ccc5c(N6CCN(C)CC6)ncnc5c4)n3)ccc2nn1C,493.6190000000003,4.592300000000003,1,8,87.89000000000001,0.38034194877975835,2.857693853318473,c1cc(-c2ccc3n[nH]cc3c2)nc(Nc2ccc3c(N4CCNCC4)ncnc3c2)n1,False,True,False,False,False,False,False,True,False,True,False
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2)n1C(C)C,425.51200000000017,3.403520000000002,2,6,87.97,0.5751501285719761,2.6313054925111636,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,True,True,True,False,False,True,False,False,False
Cc1ncc(-c2ccnc(Nc3ccc(F)cc3)n2)n1C(C)C,311.36400000000003,4.112120000000003,1,4,55.63,0.7874657740562173,2.3561061635063787,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,False,False,True,False,False,True,False,False,False
O=C(Nc1ccc(F)cc1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,360.2950000000001,3.3316000000000017,3,3,86.88,0.6669613411065499,2.3965093630147667,O=C(Nc1c[nH]nc1C(=O)Nc1ccccc1)c1ccccc1,False,False,True,True,True,False,False,True,False,False,False
CCC1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1,408.5930000000002,4.437600000000003,2,7,80.05000000000001,0.6881036872489679,3.787838387401278,O=C(Nc1ncc(SCc2ncco2)s1)C1CCNCC1,False,True,True,True,False,False,False,False,True,False,False
COc1cc[nH]c1/C=C1\C(=O)Nc2ccc(F)c(C#C[C@@H](O)[C@@H](N)[C@@H](C)O)c21,385.3950000000001,1.0756000000000001,5,5,120.60000000000001,0.3983714841907959,4.271921778409473,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,True,True,True,True,True,False,False,True,False,False,False
CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@@H](O)CO)nc12,385.46800000000013,1.5907999999999995,5,7,114.94000000000001,0.37989969616339336,3.449343303388427,c1ccc(CNc2ccnc3ccnn23)cc1,True,True,False,False,False,False,False,True,False,False,False
Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)n1C(C)C,336.39900000000006,3.0719200000000013,2,5,98.72,0.7458047532048985,2.4119653021107084,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,True,True,False,False,False,True,False,False,False
c1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(-c2cocn2)c1,355.3610000000001,3.584900000000002,1,7,94.03,0.5263272511294822,2.8768011755132346,c1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(-c2cocn2)c1,False,True,False,False,False,False,False,True,False,False,False
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(=O)(=O)CCN(C)C)CC4)cc3)n2)n1C(C)C,512.6840000000003,2.9864200000000007,1,8,99.49000000000001,0.4672096993179471,2.80609876978318,c1cc(-c2cnc[nH]2)nc(Nc2ccc(N3CCNCC3)cc2)n1,False,True,False,False,False,False,False,True,False,True,False
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)CCO)cc2)ncc1C(F)(F)F,435.42400000000015,2.1531000000000002,3,8,121.64000000000001,0.5767718557331689,3.4541831085295147,c1ccc(Nc2ncccn2)cc1,True,True,False,False,True,False,False,True,False,False,False
C[C@@H](O)[C@@H](C)Nc1nc(Nc2ccc(S(=N)(=O)CCO)cc2)ncc1Br,444.35500000000013,2.5618700000000008,5,8,131.22,0.4229523180358263,3.827740506708661,c1ccc(Nc2ncccn2)cc1,True,True,False,False,False,False,True,True,False,False,False
O=[N+]([O-])c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,333.31100000000004,2.8381,1,7,111.14,0.45124866345835496,2.519378317314681,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,False,True,False,False,False,False,False,True,False,False,False
Clc1ccccc1-c1cc(NCc2cccnc2)n2ncc(Br)c2n1,414.6940000000001,4.819300000000003,1,4,55.11,0.5200505625587005,2.357835430064945,c1ccc(-c2cc(NCc3cccnc3)n3nccc3n2)cc1,False,True,False,False,False,True,True,True,False,False,False
CC(C)COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,415.4710000000001,2.5519,3,6,127.58999999999997,0.49139177710792536,2.411653190751995,O=C1Nc2ccccc2/C1=C/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12,385.46800000000013,1.5907999999999995,5,7,114.94000000000001,0.37989969616339336,3.449343303388427,c1ccc(CNc2ccnc3ccnn23)cc1,True,True,False,False,False,False,False,True,False,False,False
CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1,368.4160000000001,3.471720000000002,2,5,84.73,0.7202690042286473,2.526636115684175,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,True,True,True,False,False,True,False,False,False
CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,350.42600000000004,3.332620000000002,2,5,84.73,0.7371414638908076,2.41148786670286,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,True,True,False,False,False,True,False,False,False
NCCSc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,327.38400000000007,3.5905000000000014,3,3,70.91,0.6413635719341743,3.1538866261206877,O=C1Nc2cccc3ccc(-c4ccc[nH]4)c1c23,False,True,True,True,True,False,False,True,False,False,False
N[C@H]1CC[C@H](Nc2cc(Nc3ccc(F)c(Cl)c3)n3ncc(Cl)c3n2)CC1,409.29600000000016,4.600600000000002,3,5,80.27,0.5870112456516862,2.7570172705293317,c1ccc(Nc2cc(NC3CCCCC3)nc3ccnn23)cc1,False,True,False,False,True,True,False,True,False,False,False
CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,372.4720000000001,4.657700000000004,1,5,50.28,0.5818841653795377,4.746334593136515,C1=C/CNCc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,False,True,False,False,False,False,False,True,False,False,False
O=C(Cc1ccc(Cc2cccs2)cc1)Nc1cc(C2CC2)[nH]n1,337.44800000000015,4.120600000000001,2,3,57.78,0.7106695267890725,2.2893565402537543,O=C(Cc1ccc(Cc2cccs2)cc1)Nc1cc(C2CC2)[nH]n1,False,False,True,True,False,False,False,True,False,False,False
